/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,
Citation:,Thomas, S A; McGwire, Kenneth C; Thomas, J; Kratt, C; Lutz, A; McKay, W A; Trammell, E Jamie (2012): Geospatial analysis of groundwater depth for manual well drilling suitability in the Zinder Region, Niger. PANGAEA, https://doi.org/10.1594/PANGAEA.778418, ,,,,,,,,
5358,8.76528,14.34306,405195.6053,594356.0108,467,66,0,Sandstone,Evolved little,8343,5724,3770,15.8,0.1075,16.42,Canyons,13.33,0.1219,
5373,8.71667,14.29583,400061.1726,589023.1766,465,70,0,Sandstone1,Evolved little,4622,12358,2098,16.3,0.1065,18.87,Ushapedvalleys,4.67,0.1255,
5376,8.61667,14.79167,388315.4341,643815.7322,462,75,0,Alluvium,Steppelike,4282,27501,5595,12.6,0.0562,15.46,Ushapedvalleys,3.93,0.1251,
5380,8.52556,14.56833,378965.6199,618873.0233,493,86,0,Sandstone3,Steppelike,6557,15823,5232,11.6,0.0665,16.02,Smallhillsinplains,4.13,0.125,
5381,8.52694,14.57417,379103.5238,619522.6284,483,76,0,Sandstone3,Steppelike,5962,16482,5064,11.6,0.0664,15.58,Canyons,12.2,0.126,
5384,8.43361,14.40972,369381.8205,601113.5762,440,25,0,Sandstone,Evolved little,6529,2571,1690,11.4,0.0724,15.48,Canyons,13.18,0.1272,
5390,8.40417,14.67111,365726.8612,630048.4181,471,60,0,Sandstone7,Steppelike,1038,18896,3100,7.7,0.0398,16.42,Ushapedvalleys,5.4,0.1186,
5408,8.48472,14.49528,374716.3059,610695.1982,461,62,0,Sandstone,Evolved little,1146,7755,1161,11.3,0.0586,18.22,Ushapedvalleys,7.61,0.1204,
5410,8.62778,14.72639,389638.0967,636596.776,513,75,0,Sandstone3,Steppelike,4106,29616,702,13.3,0.0658,17.75,Highridges,3.94,0.1141,
5411,8.62917,14.72611,389787.818,636568.6174,520,110,0,Sandstone3,Steppelike,4246,29573,832,13.4,0.0662,18.06,Highridges,3.5,0.1141,
5419,8.51667,14.40778,378319.6965,601051.4563,458,60,0,Sandstone,Evolved little,6817,1861,2482,13,0.0958,15.98,Mesas,4.17,0.123,
5426,8.31056,14.35139,356250.8224,594424.4438,446,44,0,Sandstone,Hydromorphic,1754,1873,914,10.6,0.0595,16.56,Canyons,8.53,0.1198,
5433,8.51194,14.29639,378026.0435,588691.2166,436,47,0,Sandstone,Evolved little,9108,7802,1503,14.1,0.1037,16.28,Canyons,8.32,0.1295,
5438,8.5675,14.26028,384076.0815,584791.8839,435,45.5,0,Sandstone,Evolved little,6843,672,2311,15.2,0.1024,16.78,Canyons,14.75,0.1296,
5448,8.38333,14.88472,363092.5694,653704.3098,473,45,0,Sandstone7,Steppelike,4694,4870,1768,6.3,0.0433,18.01,Upslopedrainages,3.69,0.1108,
5459,8.45028,14.79861,370439.1665,644273.9917,451,57,0,Sandstone7,Steppelike,9387,10330,5857,8.3,0.0465,15.32,Ushapedvalleys,12.84,0.1193,
5470,8.4275,14.88833,367825.2482,654184.6319,447,25,0,Sandstone7,Steppelike,46,8205,257,7.3,0.0495,16.01,Canyons,11.34,0.1134,
5471,8.49667,14.89611,375232.3249,655174.4072,460,63.2,0,Sandstone7,Steppelike,4146,15139,6652,9.1,0.0641,17.35,Ushapedvalleys,13.27,0.1178,
5472,8.54361,14.99639,380074.6188,666385.7016,468,58,0,Sandstone7,Steppelike,5181,25451,406,10.3,0.0714,18.24,Canyons,8.01,0.1094,
5477,8.38222,14.48139,363721.1484,608967.9206,463,60,0,Sandstone,Evolved little,6195,12041,7985,9.5,0.0524,17,Mesas,4.78,0.1278,
5478,8.49944,14.76194,375787.6952,640297.6206,462,64,0,Sandstone7,Steppelike,6262,16951,453,9.7,0.0595,14.7,Plains,4.47,0.1168,
5479,8.39889,14.35278,365752.9173,594736.0572,429,38.5,0,Alluvium,Evolved little,329,395,1255,11.8,0.0791,14.72,Canyons,5.02,0.1302,
5484,9.25306,14.41806,457505.1125,603712.0251,485,75.7,0,Sandstone,Steppelike,16597,11081,852,11.4,0.0432,15.14,Smallhillsinplains,4.47,0.1165,
5500,9.77778,13.18611,517164.1621,468448.2641,362,4.83,0,Sandplains,Evolved little,6415,9230,18828,3.2,0.0043,15.15,Canyons,8.9,0.1545,
5505,9.6,13.00833,498371.8494,448314.2079,365,32.4,0,Sandplains,Sesquioxides,11867,2427,14937,3.3,0.0055,15.23,Plains,4.51,0.1559,
5508,8.8,13.12778,411461.2893,459743.8447,415,12,0,Sanddunes,Evolved little,1747,17907,2307,10.8,0.0551,14.28,Canyons,8.19,0.1629,
5511,9.49722,12.87778,487559.9012,433607.827,365,41.5,0,Sandplains,Sesquioxides,25057,4383,11020,5.5,0.017,15.08,Plains,5.47,0.1568,
5525,9.79722,13.1,519494.5938,458961.3777,361,11.3,0,Sandplains,Sesquioxides,13038,4934,27411,3.1,0,14.5,Plains,4.67,0.1517,
5528,9.63556,12.93889,502399.5645,440712.5854,360,39.56,0,Sandplains,Sesquioxides,20451,2186,6949,5.3,0.0101,14.94,Plains,7.07,0.1562,
5539,9.35139,14.08139,468884.0592,566611.4004,469,45.1,0,Igneous,Steppelike,8394,16791,1435,20.5,0.1484,17.12,Canyons,6.44,0.1097,
5542,8.86389,14.03,416469.0637,559848.2397,476,59.49,0,Sandstone,Hydromorphic,3864,34014,2758,22.7,0.1795,16.46,Mesas,4.71,0.1349,
5547,9.13806,14.08778,445885.1563,566837.4368,502,57.09,0,Metamorphic,Sesquioxides,4604,28262,906,21.4,0.138,17.96,Upslopedrainages,5.49,0.1277,
5552,9.25422,13.99135,458625.0436,556407.8061,508,41.2,0,Metamorphic,Rawminerals,2594,23229,773,23.8,0.1428,20.06,Highridges,2.04,0.1067,
6000,9.86,14.25139,523226.752,586704.1735,427,26.7,0,Sandstone,Evolved little,4377,31977,1627,14.8,0.0833,16.43,Smallhillsinplains,4.17,0.1232,
6045,8.69306,14.35139,397407.5303,595136.8767,462,64.44,0,Sandstone,Evolved little,6883,8841,3526,15.6,0.1049,15.96,Canyons,11.43,0.1279,
6060,9.60444,14.51611,495050.5184,615411.8054,487,58.88,0,Sandstone,Steppelike,25105,37645,1831,9.8,0.0316,15.65,Highridges,3.44,0.1276,
6062,9.51,14.64222,484586.2492,629167.751,479,56.83,0,Sandstone,Steppelike,40593,30589,5846,7.7,0.0304,15.9,Ushapedvalleys,8.1,0.1185,
6063,9.68028,14.48,503295.0588,611594.8381,488,47.8,0,Sandstone,Steppelike,16102,39217,6391,11.9,0.0427,16.65,Shallowvalleys,5.05,0.1247,
6064,9.75639,14.46444,511518.7445,610060.3755,524,78.08,0,Sandstone,Steppelike,7793,43611,3446,13.3,0.0527,17.22,Mesas,2.87,0.1179,
6065,9.86361,14.45417,523074.9535,609195.7534,512,69.74,0,Sandstone,Steppelike,3640,51503,1511,15.1,0.0667,18.58,Canyons,9,0.1191,
6066,9.81972,14.36861,518581.6473,599596.3059,508,79.74,0,Sandstone,Steppelike,5039,43481,557,15,0.0637,20.02,Canyons,7.67,0.1104,
6072,9.65167,14.32806,500606.2562,594677.2385,475,60.4,0,Sandstone,Evolved little,9779,25433,1210,15.4,0.093,16.74,Canyons,13.44,0.1168,
6073,9.3375,14.32222,466815.267,593278.731,508,77.85,0,Sandstone,Evolved little,13470,18174,1927,13.7,0.0813,18.46,Highridges,4.54,0.1219,
6074,9.23889,14.24306,456387.8983,584277.193,495,68.5,0,Igneous,Evolved little,669,23532,421,15.9,0.1092,16.1,Canyons,16.39,0.1356,
6137,9.90833,14.77222,527028.137,644580.3593,463,42.28,0,Sanddunes,Steppelike,26551,45163,6431,9,0.0363,13.58,Canyons,4.99,0.12,
6141,8.57917,14.41944,385019.8154,602462.5439,436,51.72,0,Alluvium,Hydromorphic,6415,208,1140,13.9,0.0904,14.65,Canyons,8.01,0.1261,
6143,9.11389,14.36111,442665.281,597088.2177,481,59.28,1.73,Sandstone,Evolved little,7444,14116,3314,12.7,0.0806,15.73,Plains,4.64,0.1364,
6145,9.62028,14.35583,497158.4884,597678.7709,501,80,0,Sandstone,Steppelike,12406,24674,4169,14.7,0.0762,15.58,Highridges,4.59,0.1233,
6152,9.05694,13.18556,439151.0619,466683.8736,399,5.8,0,Sanddunes,Evolved little,3432,20984,6221,9.9,0.0402,14.41,Canyons,8.27,0.1508,
6167,9.93056,13.20556,533645.692,470999.0179,361,16.7,0,Sandplains,Sesquioxides,22958,784,12308,3.4,0.0162,14.88,Highridges,4.78,0.1567,
6171,10.00833,13.23889,541970.2631,474897.221,360,21.32,0.45,Sandplains,Evolved little,21445,5101,4052,3.8,0.0209,15.25,Plains,7.44,0.1512,
6175,9.9125,14.26667,528836.655,588534.6262,424,28.27,0,Sandstone,Evolved little,4758,30463,1833,14.9,0.0801,17.92,Highridges,5.47,0.1275,
6177,9.24278,13.70167,458065.0047,524276.1664,407,44.98,0,Igneous,Sesquioxides,3559,14262,1021,21.2,0.1368,15.75,Canyons,7.56,0.1264,
6180,10.03472,14.00833,542703.7786,560221.1885,390,7.18,0,Sandplains,Evolved little,10685,42,6546,11,0.0773,14.31,Canyons,15.18,0.1403,
6184,9.98083,14.27194,536176.9267,589298.6969,412,15.32,0,Igneous,Steppelike,5573,28242,8421,15.2,0.0834,18.71,Ushapedvalleys,9.18,0.1102,
6185,9.96944,14.21944,535094.1346,583448.4145,408,13.21,0,Igneous,Steppelike,1899,23095,4905,14.4,0.0698,15.22,Plains,7.55,0.135,
6192,9.44722,13.43889,480774.0394,495633.7144,383,4.97,1.05,Sanddunes,Evolved little,1680,10839,615,13.3,0.108,15.58,Highridges,4.07,0.1497,
6194,10.09722,13.37639,551203.637,490367.4704,361,27.71,1.69,Sandplains,Evolved little,15087,9361,1963,6.7,0.0414,14.94,Ushapedvalleys,7.46,0.1497,
6205,10.07139,13.34861,548488.1557,487220.0778,362,22.8,0,Sandplains,Evolved little,17647,13265,1026,5.9,0.0361,15.01,Canyons,0,0.1494,
6224,9.72639,13.70833,510251.0718,526171.3305,404,12.67,0,Sanddunes,Evolved little,17982,17016,1930,11.3,0.0452,16.46,Highridges,4.03,0.1465,
6227,9.85,13.69444,523630.2322,524947.9552,386,4.33,0,Sandplains,Evolved little,19544,5872,1366,11.3,0.0662,15.58,Highridges,4.32,0.1475,
6228,9.86389,13.71667,525070.247,527447.2646,388,5,0,Sandplains,Evolved little,20165,7482,1311,11.5,0.0693,16.41,Plains,4.85,0.1388,
6236,9.74444,13.74167,512113.254,529911.4844,402,12.06,0,Sanddunes,Evolved little,19034,17320,1062,11.6,0.0519,16.32,Mesas,4.99,0.141,
6267,8.78056,12.97778,409666.5611,443092.2008,413,42.95,1.34,Sanddunes,Sesquioxides,9008,6549,8831,11,0.0493,15.35,Plains,5.85,0.159,
6273,9.03472,12.86111,437462.4544,430705.18,387,25.63,0.65,Sandplains,Sesquioxides,16425,2424,5531,5.2,0.021,15,Highridges,5.93,0.1565,
6279,9.60556,12.88056,499295.7609,434180.0206,361,42.95,1.08,Sandplains,Sesquioxides,25207,2354,1958,6.6,0.0261,15.42,Mesas,4.47,0.1699,
6313,9.41667,12.91528,478737.398,437567.798,367,36.87,1,Sandplains,Sesquioxides,24530,2237,19147,4.2,0.0113,15.32,Plains,6.51,0.1596,
6314,9.59444,13.46389,496624.1197,498758.9698,374,5.63,0.64,Sanddunes,Evolved little,6760,5143,935,9.2,0.0543,18.67,Canyons,5.35,0.1613,
6341,9.235,12.96778,458927.1504,442960.1936,377,37,0,Sandplains,Sesquioxides,28986,6157,15649,4.1,0.0031,15.37,Mesas,6.63,0.1613,
6355,8.48167,13.5,376286.3873,500359.644,440,16.25,1.71,Sanddunes,Sesquioxides,3242,6370,223,21.1,0.1202,14.91,Plains,5.37,0.1511,
6358,9.99,13.36444,539644.0971,488754.7374,365,6.03,0.62,Sandplains,Evolved little,23970,15781,2606,5.9,0.0365,14.42,Highridges,3.84,0.1563,
6382,10.09722,13.38056,551191.9986,490829.3902,361,24.6,0.01,Sandplains,Evolved little,15175,9185,2342,6.8,0.0415,15.24,Canyons,5.42,0.1529,
6400,9.95,14.3425,532667.077,597039.9002,440,34.61,0,Sandstone,Steppelike,3086,36679,1710,15.7,0.0853,21.52,Ushapedvalleys,4.17,0.1135,
6401,8.73056,14.04167,402075.5775,560872.2377,454,54.22,3,Sandstone,Hydromorphic,1109,27036,1844,21,0.1548,14.53,Ushapedvalleys,10.76,0.1439,
6414,9.96528,14.26722,534515.6407,588734.276,410,14.28,0,Sandstone,Evolved little,5529,28225,7163,15,0.0781,17.58,Ushapedvalleys,15.73,0.1186,
6485,10.21667,14.35278,561327.7213,598900.4855,517,55.2,0,Sandstone,Rawminerals,4650,40504,2214,17.2,0.118,16.19,Highridges,3.43,0.1056,
6498,10.08333,14.49722,546580.6411,614549.8148,493,67.3,0,Sandstone,Steppelike,122,52394,4821,17.4,0.1427,15.37,Canyons,7.75,0.1145,
6503,8.79583,13.46778,410303.6158,497400.2643,422,15.88,2.81,Sanddunes,Sesquioxides,5733,4091,2066,17.9,0.126,14.53,Plains,6.28,0.156,
6527,8.33889,13.23611,361339.3394,470862.9622,459,22.3,0,ClaySandstone,Sesquioxides,5177,5277,576,24.5,0.133,16.13,Ushapedvalleys,4.99,0.1549,
6529,9.66111,13.05278,504878.1592,453387.6369,365,20.64,1.63,Sandplains,Sesquioxides,12234,4741,19386,3.1,0.0033,15.08,Highridges,4.42,0.1601,
6564,8.94444,13.23056,426877.6887,471427.5975,413,7.1,0,Sanddunes,Evolved little,2564,12878,1131,10.8,0.047,14.25,Highridges,5.18,0.1621,
6574,8.49833,14.88556,375431.3241,654007.1266,464,66.3,0,Sandstone7,Steppelike,4092,14903,6910,9.2,0.0633,17.32,Highridges,5.58,0.1156,
6579,9.13917,12.93667,448614.1192,439300.393,379,27.1,0,Sandplains,Sesquioxides,22573,4406,6913,4.5,0.0094,15.18,Shallowvalleys,8.42,0.1647,
6597,9.82778,13.05833,522913.0174,454425.5143,360,40.68,0,Sandplains,Sesquioxides,18702,3073,24588,3.4,0.0008,15.22,Plains,0,0.156,
6602,8.47139,13.36667,375429.142,485567.9844,472,21.55,0.64,Sanddunes,Sesquioxides,15651,20539,5738,20.8,0.1073,14.3,Canyons,5.69,0.1434,
6624,8.67778,14.56917,395324.6665,619257.0882,482,70.3,0,Sandstone3,Evolved little,1224,12114,921,15.7,0.0894,16.59,Ushapedvalleys,5.18,0.1247,
6629,8.68389,14.25639,396612.8685,584585.3168,449,56.14,1.93,Sandstone,Evolved little,5661,10938,478,16.7,0.109,18.48,Ushapedvalleys,7.77,0.1325,
6641,8.80694,13.09306,412285.4441,455912.7401,420,5.8,0,Sanddunes,Evolved little,4670,19632,3446,10.6,0.0505,14.58,Mesas,5.55,0.166,
6643,9.04306,12.89722,438286.0446,434721.4946,385,26,0,Sandplains,Sesquioxides,19582,1151,6508,5.2,0.021,15.04,Highridges,4.83,0.157,
6644,9.1375,12.92083,448469.3395,437542.7309,380,27.5,0,Sandplains,Sesquioxides,20810,4825,5165,4.4,0.01,15.22,Smallhillsinplains,4.3,0.1611,
6646,8.51667,13.36111,380336.1538,485036.553,466,16.38,0.93,Sanddunes,Sesquioxides,11972,17783,4232,19.9,0.1154,14.22,Canyons,7.32,0.1461,
6677,8.72861,13.45694,403060.2343,496064.1142,435,28.07,1.24,Sanddunes,Sesquioxides,3134,6081,5801,18.3,0.129,14.65,Plains,4.67,0.1539,
6705,8.67194,13.47361,396901.7282,497799.1104,430,29.5,1.85,Sanddunes,Sesquioxides,4616,9039,7786,19.6,0.135,14.6,Canyons,4.08,0.1566,
6733,8.97833,14.32056,428169.42,592300.3803,472,71.6,0,Sandstone,Evolved little,14102,14279,4533,12.6,0.0833,15.81,Highridges,4.09,0.1313,
6746,8.80556,14.34444,409526.6762,594590.5579,467,57.8,0,Sandstone,Evolved little,10225,2426,905,15.5,0.1096,15.14,Plains,4.67,0.1241,
6749,8.88694,14.31361,418349.7845,591338.6165,469,58.35,0,Sandstone,Evolved little,12095,5061,4063,14.5,0.0965,16.78,Highridges,4.54,0.131,
6752,9.48778,14.50611,482533.7598,614021.1195,490,61.28,0,Sandstone,Steppelike,32527,25152,8858,9.4,0.0196,14.96,Mesas,5.47,0.1209,
6753,9.44139,14.4925,477579.8689,612401.8947,494,80,0,Sandstone,Steppelike,33811,20357,13918,9.5,0.0287,15.19,Canyons,12.08,0.1236,
6755,8.76944,13.30556,407786.2022,479374.758,418,6.05,0,Sanddunes,Evolved little,1183,2006,1840,14.2,0.0833,14.34,Mesas,4.32,0.1605,
6757,8.75111,13.29778,405819.1073,478476.0376,422,6.24,1.05,Sanddunes,Evolved little,834,2143,224,14.3,0.0802,14.52,Mesas,7.62,0.1656,
6787,8.82278,13.22083,413732.6425,470097.0956,419,9.9,0,Sanddunes,Evolved little,4521,9727,6648,11.8,0.0704,14.42,Plains,6.52,0.1506,
6790,8.84444,13.11667,416296.3472,458604.4522,410,5.8,0,Sanddunes,Evolved little,3386,21197,6026,10,0.0407,14.48,Highridges,5.47,0.154,
6802,8.85445,13.34111,416905.6579,483486.2501,413,6.44,0.19,Sanddunes,Evolved little,1084,3557,3755,13.8,0.0866,14.32,Plains,6.72,0.149,
6810,8.78556,13.20361,409740.3309,468113.9228,424,5.5,0,Sanddunes,Evolved little,1546,12077,7650,12.1,0.071,14.42,Highridges,4.32,0.1534,
6811,8.46389,13.53889,374291.4162,504635.9379,425,13.26,1.78,Sandstone,Sesquioxides,493,1672,3528,21.3,0.1363,16.09,Hillsinvalleys,5.47,0.1635,
6812,8.41361,13.57222,368796.8209,508236.9415,425,17,0,Sandstone,Sesquioxides,1223,1265,585,21,0.1334,15.63,Canyons,5.78,0.1485,
6814,8.42861,13.59444,370375.4984,510726.6231,431,30.4,0,Sandstone,Hydromorphic,1160,1309,1864,21.1,0.1408,16.52,Shallowvalleys,9.03,0.138,
6819,8.3725,13.52167,364449.0864,502560.9972,454,31.7,0,Sandstone,Sesquioxides,2373,8305,1428,21,0.1196,15.24,Ushapedvalleys,6.33,0.1474,
6843,8.60556,13.25278,390162.5745,473204.7788,455,26,0,Sanddunes,Sesquioxides,6812,6975,628,17.2,0.0806,14.82,Ushapedvalleys,4.86,0.149,
6845,8.63083,13.25556,392892.0173,473561.6431,453,16.02,0,Sanddunes,Evolved little,4257,4669,739,16.5,0.0786,14.77,Highridges,0,0.1727,
6846,8.63472,13.21667,393390.1913,469261.2352,444,4.45,0,Sanddunes,Sesquioxides,1800,1880,2343,15.9,0.0819,14.47,Upslopedrainages,6.69,0.1475,
6851,8.4625,13.48611,374241.4261,498785.035,458,24.11,0,Sanddunes,Sesquioxides,5113,7272,1492,21.1,0.1174,14.61,Highridges,4.48,0.1456,
6864,9.10778,13.81972,443226.3458,537058.3397,422,6,0,Igneous,Vertisols,422,811,1311,23.4,0.1783,15.92,Ushapedvalleys,3.79,0.164,
6865,9.11722,13.75833,444383.6622,530275.3205,441,15,0,Igneous,Sesquioxides,5669,4505,2777,22.2,0.1398,14.97,Highridges,4.59,0.141,
6867,9.08667,13.86556,440846.1714,542092.8298,429,15,0,Igneous,Sesquioxides,3668,4074,3313,24.2,0.1825,16.7,Plains,4.03,0.1112,
6868,9.20972,13.76278,454355.8762,530973.9137,409,6,0,Igneous,Sesquioxides,313,7171,612,22.3,0.1249,15.8,Canyons,6.33,0.1619,
6869,9.30056,13.85083,463950.6034,540938.4458,422,6.5,0,Igneous,Sesquioxides,4126,17062,1993,22.5,0.1223,16.54,Ushapedvalleys,4.24,0.1908,
6870,9.24167,13.76111,457806.9728,530860.8375,405,5,0,Igneous,Sesquioxides,659,10359,1256,22,0.128,15.67,Canyons,12.78,0.1676,
6871,9.25917,13.77,459674.7445,531885.7379,410,6,0,Igneous,Sesquioxides,1667,11862,2005,22,0.1269,16.36,Plains,6.18,0.1351,
6872,9.3175,13.86667,465740.8067,542732.96,426,7,0,Igneous,Sesquioxides,2725,19416,4466,22.4,0.1282,15.7,Ushapedvalleys,6.61,0.1425,
6874,9.31806,13.87194,465788.2008,543318.3306,426,7,0,Igneous,Sesquioxides,2278,19710,4899,22.4,0.131,15.7,Ushapedvalleys,3.55,0.1343,
6875,9.3425,13.85278,468470.2566,541251.2069,429,17.1,0,Igneous,Sesquioxides,5634,21421,4594,21.6,0.1241,15.8,Ushapedvalleys,6.68,0.1418,
6876,9.3225,13.88472,466237.347,544745.0318,433,3.8,0,Igneous,Sesquioxides,1947,20771,3549,22.4,0.1375,15.24,Ushapedvalleys,3.85,0.1318,
6877,9.38944,13.91333,473388.1984,548071.4813,449,12.6,0,Igneous,Evolved little,1350,28642,4067,20.7,0.1403,14.48,Smallhillsinplains,3.74,0.1375,
6882,9.43556,13.98667,478182.1179,556308.9248,440,7,0,Igneous,Sesquioxides,1862,23244,694,19.4,0.1415,15.54,Highridges,4.37,0.1616,
6883,9.25639,13.91333,459040.7705,547764.92,440,25,0,Igneous,Vertisols,5672,17101,308,23.8,0.1477,16.38,Canyons,3.68,0.1385,
6890,8.75778,13.55,406021.2953,506433.6738,443,36.8,0,Sanddunes,Sesquioxides,3469,11997,1363,20.8,0.1524,15.12,Mesas,4.3,0.1453,
6892,9.11667,13.90222,443999.2773,546221.725,427,8.31,0,Igneous,Sesquioxides,6828,7562,2796,24.4,0.1759,19.09,Ushapedvalleys,7.93,0.141,
6896,9.00972,13.9125,432443.772,547129.5534,450,67.87,0,Igneous,Sesquioxides,7435,13595,1326,25.1,0.1817,14.78,Highridges,3.99,0.139,
6901,8.98528,14.01389,429586.481,558316.1811,474,50,0,Sandstone,Sesquioxides,8471,23822,292,24.7,0.1801,16.36,Shallowvalleys,5.62,0.1378,
6903,8.87695,14.12833,417667.252,570775.8437,463,49.4,0,Sandstone,Hydromorphic,5342,23406,691,19.6,0.1259,15.26,Smallhillsinplains,5.12,0.1356,
6904,8.99139,13.91556,430460.1454,547429.6383,455,33.3,0,Sandstone,Sesquioxides,9052,15370,53,25.2,0.184,15.4,Highridges,3.23,0.1361,
6923,8.8275,13.595,413459.4135,511561.2649,422,4.4,0,Sanddunes,Sesquioxides,6630,8384,0,20.8,0.1529,14.39,Canyons,6.74,0.1498,
6924,8.82361,13.62167,412983.5088,514508.6939,431,10.8,0,Sanddunes,Sesquioxides,3830,11146,2325,21.5,0.1675,14.83,Canyons,13.43,0.1389,
6927,8.95083,13.65194,426657.3804,518127.0139,427,5.8,0,Sanddunes,Sesquioxides,7501,13748,789,19.8,0.1441,14.53,Canyons,4.99,0.148,
6929,8.96667,13.65472,428360.9554,518468.533,435,9,0,Sanddunes,Sesquioxides,9065,14912,1226,19.6,0.1391,14.15,Plains,4.78,0.1446,
6938,9.12806,13.7075,445667.7803,524666.0523,428,13,0,Sanddunes,Sesquioxides,2950,9529,453,21.2,0.1289,15.76,Plains,4.49,0.1364,
6946,9.18167,13.62889,451634.782,516073.7305,407,11,0,Sanddunes,Evolved little,3178,8124,1060,20.2,0.1302,14.95,Plains,8.69,0.1355,
6950,9.22833,13.55472,456846.0157,507959.9593,403,11,0,Sanddunes,Sesquioxides,3798,6095,3538,19.3,0.1381,15.5,Canyons,10.1,0.1512,
6951,9.14111,13.53056,447478.3241,505088.0871,405,11.2,0,Sanddunes,Sesquioxides,2804,2916,3299,18.7,0.1269,14.24,Mesas,5.78,0.1434,
6953,9.09917,13.52167,442966.5385,504010.7813,405,6,0,Sanddunes,Sesquioxides,3147,5269,4449,18.2,0.1256,14.98,Ushapedvalleys,4.42,0.1559,
6955,9.06528,13.52361,439300.5816,504151.8542,409,16,0,Sanddunes,Evolved little,1749,8796,2359,17.9,0.1276,15.11,Plains,4.48,0.1605,
6962,10.025,13.38056,543384.0476,490634.058,364,6,0,Sandplains,Evolved little,22490,16711,2939,6.4,0.0432,14.79,Plains,8.86,0.1483,
6964,10.07083,13.3375,548458.4486,485987.9223,363,28,0,Sandplains,Evolved little,17420,13989,49,5.7,0.0349,14.98,Plains,5.58,0.1483,
6968,10.09583,13.69028,550177.4024,525139.2718,417,18.13,0,Igneous,Evolved little,15247,9638,2262,12.5,0.0925,21.48,Ushapedvalleys,3.35,0.1353,
6980,9.83278,13.61083,521992.5221,515639.0292,381,6,0,Sandplains,Evolved little,16510,5342,9368,10.3,0.0511,14.5,Canyons,6.03,0.1476,
6981,9.86667,13.64444,525562.6144,519450.8248,377,6,0,Sandplains,Evolved little,14944,295,6145,10.9,0.0648,15.71,Canyons,9.19,0.1432,
6983,9.85833,13.71389,524478.0825,527124.8022,383,7,0,Alluvium,Hydromorphic,20354,7403,646,11.4,0.0685,16.09,Canyons,4.89,0.1499,
6987,8.66639,13.34722,396555.1043,483785.14,437,16.6,0,Sanddunes,Evolved little,1563,4946,4954,16.6,0.0828,14.41,Canyons,7.93,0.143,
6991,8.54444,13.38333,383296.8727,487550.7133,458,14.3,0,Sanddunes,Sesquioxides,8523,14473,4165,19.6,0.1143,14.02,Shallowvalleys,8.74,0.1428,
6993,8.53778,13.50694,382336.6089,501233.8096,439,22,1.7,Sanddunes,Sesquioxides,2283,10195,3019,21.2,0.1199,14.29,Shallowvalleys,4.78,0.1467,
6996,8.59028,13.50556,388012.5389,501180.8347,442,38.3,0,Sanddunes,Sesquioxides,6914,15459,4781,21.1,0.1401,15.5,Canyons,7.99,0.1488,
6997,8.54556,13.58889,383017.9809,510329.3123,444,49.3,0,Sandstone,Hydromorphic,53,10618,475,22.4,0.1604,16.92,Canyons,11.66,0.1092,
7002,8.88889,13.32778,420659.128,482080.8118,407,4,0,Sanddunes,Evolved little,2884,4118,3957,13.1,0.0817,14.08,Shallowvalleys,5.84,0.1533,
7006,9.15833,13.39722,449642.7751,490353.0661,387,5.6,0,Alluvium,Hydromorphic,1179,739,240,16.9,0.1154,14.51,Canyons,4.59,0.1734,
7009,9.15972,13.39972,449787.1447,490633.1162,392,7.9,0,Alluvium,Hydromorphic,1267,1029,515,17,0.1157,14.78,Ushapedvalleys,8.33,0.182,
7013,9.13333,13.41944,446889.4897,492759.3762,388,20.8,0,Alluvium,Hydromorphic,49,18,1112,16.9,0.1191,14.62,Ushapedvalleys,16.78,0.1773,
7015,8.94444,14.02778,425155.497,559769.673,468,27,0,Sandstone,Sesquioxides,6951,27679,4318,23.8,0.1738,15.28,Hillsinvalleys,3.91,0.1384,
7027,9.07778,13.88472,439844.6052,544197.1198,444,14.8,0,Igneous,Sesquioxides,5931,6389,2379,24.5,0.1811,16.89,Upslopedrainages,8.86,0.1252,
7028,9.025,13.87639,434170.8935,543159.858,459,34,0,Metamorphic,Rawminerals,7002,9993,452,24.5,0.1923,17.37,Canyons,3.82,0.1254,
7035,9.05222,13.92333,437002.6945,548421.2738,461,25.4,0,Igneous,Sesquioxides,3173,11476,380,25,0.185,15.89,Highridges,4.05,0.1237,
7036,9.07917,12.93889,442106.9796,439414.1577,380,23,0,Sandplains,Sesquioxides,22954,5992,8519,5.1,0.0146,15.22,Plains,4.67,0.1706,
7037,9.12167,13.90833,444524.6766,546909.931,430,10,0,Igneous,Sesquioxides,6737,8319,1977,24.4,0.1751,19.14,Canyons,5.76,0.1346,
